,genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,year,month,group5,group4,group7,group6,group1,group3,group2
2929,"[18, 28, 35, 36, 53]",Red Cliff Part II,/bDQLqE9vR9MU24VNgxvt0ST02Vi.jpg,15384,1.583089,historian,83,7.1,John Woo,19901.0,15,90.0,1.0,2009,1,0,0,1,1,1,0,1
3459,"[18, 10752]",King Rat,/q9RuJFSPxK2kYHl9PyKgrQyo7W0.jpg,29586,1.485894,singapore,17,6.6,Bryan Forbes,3186.0,Approved,2.0,2.0,1965,10,0,0,0,0,1,0,1
4403,"[18, 28, 36, 10752]",My Way,/ax7ip8TOZSA2vNr4ssyYTOBtl8k.jpg,94047,1.332631,마이웨이,62,7.6,Je-kyu Kang,7614.0,18,4.0,2.0,2011,12,0,0,0,1,1,0,1
5026,"[10752, 28, 12, 18]",The Blue Max,/r4fh1tLYcW4FPW0KbZiASjgxcBt.jpg,19728,1.276847,"world war i,fighter pilot,biplane,flying ace",23,6.3,John Guillermin,5310.0,Approved,12.0,4.0,1966,6,0,0,0,1,1,0,1
2389,"[18, 36]",W.,/upFQuRzN23kLvzO1brSFClLqZvV.jpg,10523,1.699749,"usa,white house,u.s. president,george w. bush,president,iraq war",123,6.1,Oliver Stone,41941.0,15,4.0,3.0,2008,10,0,0,0,0,1,0,1
16,"[10752, 28]",American Sniper,/svPHnYE7N5NAGO49dBmRhq0vDQ3.jpg,190859,3.964504,"sniper,biography,iraq,navy seal,u.s. soldier",3612,7.4,Clint Eastwood,350230.0,15,68.0,20.0,2014,12,0,0,0,1,1,0,0
4426,"[18, 36]",The Greatest Story Ever Told,/t9fuja3D9miQU9lXJlmvlINn5kZ.jpg,2428,1.32946,"jesus christ,biography,epic",29,6.4,George Stevens,6792.0,G,12.0,2.0,1965,2,0,0,0,0,1,0,1
2706,"[18, 36]",The Molly Maguires,/AqRyswbmYImwT3UIlDR6w6LXSR2.jpg,42345,1.629011,"pennsylvania,miner,coal mining,coal mine,pennsylvania coal miner",13,5.9,Martin Ritt,2712.0,PG,8.0,2.0,1970,1,0,0,0,0,1,0,1
4654,"[18, 36]",Of Gods and Men,/jSWY5CXlsnRp8VRtLTv0CCq2GdC.jpg,46332,1.309789,"monk,sunrise,medicine,hostage,evacuation,koran,protection,french,community,peace,faith,based on true story,religion,terrorism",69,6.5,Xavier Beauvois,12899.0,PG-13,5.0,1.0,2010,5,0,0,0,0,1,0,1
5170,"[10752, 18]",Fateless,/lKPlz8kavNZfBw1UILSAhPU0NPL.jpg,41508,1.26418,"budapest,hungary,concentration camp,world war ii",22,6.1,Lajos Koltai,5790.0,NC-16,4.0,6.0,2005,2,0,0,0,0,1,0,1
6296,"[10749, 18, 10752]",Yanks,/1J5vzYsYlB6BmUOsrDfAu86359d.jpg,21666,1.233676,"england,world war ii,prejudice,jitterbug",12,5.8,John Schlesinger,2614.0,R,1.0,1.0,1979,9,1,0,0,0,1,0,1
4424,"[18, 36, 10752]",Sometimes in April,/wiX2jLUJApXgVSHvH9H4IR6YjVI.jpg,16374,1.329647,"africa,destruction of a civilization,rwanda,hutu",14,6.8,Raoul Peck,4072.0,15,2.0,6.0,2005,2,0,0,0,0,1,0,1
4126,"[27, 53, 10752]",Hellraiser III: Hell on Earth,/nd7aSjYUMUv1XriYcwDSGl9dZ9b.jpg,11569,1.369071,"nightclub,game of dice,scuplture,pinhead,cenobyten,reporter,puzzle box,evil,cenobites",125,5.3,Anthony Hickox,21341.0,18,1.0,7.0,1992,9,0,0,0,0,1,0,1
213,"[18, 36, 10752, 28]",The Patriot,/tgXOraQmKatqrVs2KMgnNn6QpO.jpg,2024,3.368172,"rebel,southern u.s.,loss of son,martial arts,general,loss of family,passion,insurgence,french,daughter,south carolina,british,based on true story,gore,mission",853,6.7,Roland Emmerich,216442.0,R,81.0,28.0,2000,6,0,0,0,1,1,0,1
835,"[10752, 18]",The Boy in the Striped Pyjamas,/f40R9to84FGF7T5bp3KGB84Lklb.jpg,14574,2.545442,"nationalism,concentration camp,world war ii,gas chamber,nazis,concentration camp prisoner",1004,7.6,Mark Herman,142978.0,12A,1.0,6.0,2008,5,0,0,0,0,1,0,1
5035,"[18, 35, 10752, 80, 53]",Buffalo Soldiers,/53vlXW4mVcSc9faIU5GonNuZtRZ.jpg,9104,1.275888,"germany,corruption,sex,based on novel,investigation,army,police,base,drug,rogue",78,6.5,Gregor Jordan,21138.0,15,19.0,9.0,2001,9,0,0,1,0,1,0,1
2436,"[28, 12, 18, 10752]",March or Die,/vhcWIzFNQo43zc2Rn8PVFBK5TWz.jpg,25388,1.688069,"gypsy,middle east,foreign legion,wilderness,archaeologist",15,6.2,Dick Richards,2320.0,PG,5.0,1.0,1977,9,0,0,0,1,1,0,1
4615,"[28, 18, 36, 37]",Heaven's Gate,/sG8bBoqX0gZQBoYNBSwqCtMRJli.jpg,10935,1.313369,"montana,showdown,brothel,marshal,dance,immigrant,studies,idealist",43,6.4,Michael Cimino,10530.0,R,18.0,6.0,1980,11,0,0,0,1,1,0,1
1565,"[80, 18, 36]",The Conspirator,/pWLyclt4Ejl3elm2MtVG3jx4a0X.jpg,60309,1.934339,"president,history,conspiracy,lawyer,trial,boarding house,military tribunal,historical,union,private club",111,6.2,Robert Redford,24573.0,12A,22.0,10.0,2010,9,0,0,0,0,1,0,1
535,"[18, 53, 10752]",Eye in the Sky,/7IUUuB9Nwtp2Lslpt4Jo4bzMGoX.jpg,333352,2.849964,"terrorist,drone,u.s. military,air force base,combat drone",396,7.2,Gavin Hood,56165.0,15,33.0,4.0,2015,9,0,0,0,0,1,0,1
3297,"[10752, 18, 36]",Paradise Road,/A6leUBF4WYHyPs75dOO0UF5WFaJ.jpg,77223,1.514975,"prison,japanese,island,singapore",14,5.9,Bruce Beresford,4370.0,15,22.0,8.0,1997,4,0,0,0,0,1,0,1
1177,"[18, 53, 9648, 10752]",Courage Under Fire,/lPAzGRgc2afaGsYwFX7Iez8gzmq.jpg,10684,2.077339,"gulf war,pilot,u.s. army,praise,rescue mission,dead soldier,tank,medal",184,6.1,Edward Zwick,41993.0,15,12.0,26.0,1996,7,0,0,0,0,1,0,1
2869,"[28, 12, 10752]",The Dirty Dozen,/5SawqeuARDbUPrFohTulwd2PZ2N.jpg,1654,1.595672,"based on novel,world war ii,nazis,castle,secret mission,u.s. army,training,hand grenade,fistfight,mission,shootout,suicide mission,soldier,explosion,commando,behind enemy lines,military police",257,7.4,Robert Aldrich,55260.0,Approved,19.0,7.0,1967,6,0,0,0,1,1,0,0
3167,"[18, 28, 36, 53, 10752]",The Dam Busters,/n6rJ0btb1JyI6oCjwoylUxNcLXn.jpg,13210,1.535448,"world war ii,air force,dam,lancaster bomber,docudrama",30,7.0,Michael Anderson,7837.0,U,1.0,2.0,1955,5,0,0,0,1,1,0,1
5787,"[28, 36, 18]",Marco Polo: One Hundred Eyes,/36RcZaeNNLun11sGA0ux8lFsIhm.jpg,372981,1.212916,west,25,6.8,Alik Sakharov,4926.0,NC16,8.0,2.0,2015,12,0,0,0,1,1,0,1
3559,"[18, 36]",Coco Before Chanel,/c0K9vPufKe9gv0EbM9kkVniZ8H5.jpg,11156,1.471119,"fashion designer,woman director",193,6.6,Anne Fontaine,33212.0,PG-12,5.0,1.0,2009,4,0,0,0,0,1,0,1
6244,"[28, 18, 36, 10752]",Sands of Iwo Jima,/vhXlPe6M5Oc9C2VYK4OFDJGIHsI.jpg,18712,1.239314,"sergeant,iwo jima",25,6.3,Allan Dwan,7655.0,Passed,3.0,4.0,1949,12,0,0,0,1,1,0,1
5753,"[18, 36]",Barbarossa,/1vZZDwcJEYzJ1hm7ONbXuJplhDm.jpg,45559,1.215018,"italy,emperor,12th century",6,5.1,Renzo Martinelli,1079.0,18,37.0,3.0,2009,10,0,0,0,0,1,0,1
53,"[18, 10752, 28]",Platoon,/sYPOQI57JVNmjiLI3KeZ5KA8O9i.jpg,792,3.81739,"famous score,hero,mine,vietnam war,village,gore,jungle,f word,soldier,battle,combat,1960s",931,7.4,Oliver Stone,307803.0,(Banned),8.0,8.0,1986,12,0,0,0,1,1,0,1
533,"[10752, 36, 28, 12, 18, 10749]",Alexander,/cJrnmbsFm5cEt0pHZZ2a1ueH5aT.jpg,1966,2.85196,"aristotle,gay kiss,egypt,greece,persia,elephant,campaign,alexander the great,homosexuality,gay romance,ancient world",686,5.6,Oliver Stone,143382.0,R,64.0,39.0,2004,11,1,0,0,1,1,0,1
833,"[18, 36]",Genius,/nwnmZkRkXpu11Zfku8DUSRu7JWs.jpg,267192,2.545696,"book,biography,writer,book editor,novelist,editor,1930s",108,6.4,Michael Grandage,10016.0,12,4.0,3.0,2016,6,0,0,0,0,1,0,1
4531,"[18, 36]",The Throne,/50thXO6Pfn43iCU9RDwN6fIidHI.jpg,315439,1.320038,korean movie,16,6.8,Joon-ik Lee,885.0,PG,1.0,1.0,2015,9,0,0,0,0,1,0,1
5860,"[10770, 18, 36, 10752]",The Tuskegee Airmen,/r0WGtjLLrPPtyteWHFKKnjTM4id.jpg,31894,1.209052,"fighter pilot,training,aviation,african american",21,6.0,Robert Markowitz,4350.0,15,23.0,5.0,1995,8,0,0,0,0,1,0,1
5196,"[36, 18]",Ghosts of Mississippi,/eG4VUHBAfukZ5uc7MLxa6xBWg0e.jpg,31908,1.262509,"assassin,widow,trial,civil rights,activist",34,6.1,Rob Reiner,8815.0,15,3.0,1.0,1996,12,0,0,0,0,1,0,1
4364,"[12, 18, 28, 53, 10752]",The Eagle Has Landed,/o22XW3pFNhUy9jPzBTLipKhUg5t.jpg,11372,1.337471,"england,world war ii,nazis,adolf hitler,winston churchill,benito mussolini,nazi germany",58,6.3,John Sturges,14878.0,PG,21.0,2.0,1976,12,0,0,0,1,1,0,1
4319,"[28, 12, 18, 36, 10749, 10752]",Alexander the Great,/sKZ9ilmhJVD98yN78b5ktFMTp2J.jpg,42668,1.342167,"power,alexander the great,epic,history,empire,king,violence",15,6.1,Robert Rossen,2697.0,TV-G,4.0,1.0,1956,3,1,0,0,1,1,0,1
194,"[18, 35, 10752]",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,/ls9r2SG2IHJyCfpT0vxZZiT7ynF.jpg,935,3.422489,"u.s. president,general,cold war,strategic air command,nuclear missile,war room,bomber pilot,nuclear weapons,ex nazi,doomsday device,absurdism",1134,7.9,Stanley Kubrick,361684.0,GP,1.0,6.0,1964,1,0,0,1,0,1,0,1
5339,"[10752, 28, 18, 10749]",Helen of Troy,/oQOwqVnxVfr4Z1r6m2T9vRbUTg2.jpg,245454,1.250899,"love,history",15,6.8,John Kent Harrison,5534.0,15,29.0,5.0,2003,4,1,0,0,1,1,0,1
1458,"[18, 10752]",Unbroken,/1un8i8UtCjSCnY3OfdxtB5kDRvF.jpg,227306,1.968801,"world war ii,prisoners of war,biography,sport,war,athlete,woman director,olympic athlete",1145,7.2,Angelina Jolie,112844.0,15,47.0,27.0,2014,12,0,0,0,0,1,0,1
5276,"[10749, 18, 10752]",Yanks,/1J5vzYsYlB6BmUOsrDfAu86359d.jpg,21666,1.256977,"england,world war ii,prejudice,jitterbug",12,5.8,John Schlesinger,2614.0,R,1.0,1.0,1979,9,1,0,0,0,1,0,1
5285,"[10752, 35, 18]",Beautiful People,/8QHFKeRzZpN1CnPqAahlwGPnbLz.jpg,61416,1.256306,"england,refugee,independent film,bosnian war",8,5.9,Jasmin Dizdar,2233.0,15,1.0,1.0,1999,9,0,0,1,0,1,0,1
1914,"[28, 80, 18, 36, 53]",The Baader Meinhof Complex,/t8bJZp7eEVUu6NPzkTj2ge7AjPN.jpg,6968,1.824042,"terror,raf,1970s",131,7.0,Uli Edel,30826.0,18,11.0,10.0,2008,9,0,0,0,1,1,0,1
1057,"[18, 36]",Malcolm X,/jDQ2iBJuiimvYqk9orA2YaigBmW.jpg,1883,2.134129,"islam,new york,prison,assassination,ku klux klan,muslim,police brutality,beach,koran,jail guard,prison cell,bible,biography,martin luther king,nation of islam,civil rights movement ,mekka,pilgrimage,cabriolet,police,historical figure",288,7.1,Spike Lee,67347.0,15,37.0,10.0,1992,11,0,0,0,0,1,0,1
3048,"[18, 28, 53, 80, 10752]",The Devil's Double,/umXaJpx6MMO9MKx2KIcMzPctVyF.jpg,62630,1.561641,"palace,impostor,pervertion",183,6.4,Lee Tamahori,55351.0,18,9.0,12.0,2011,2,0,0,0,1,1,0,1
3233,"[28, 18, 36, 10749, 10752]",El Cid,/iEHtWu3nBlPYFBH0aLkREJrGxEy.jpg,16638,1.523592,"spain,war,historical figure,devoutness,honor",47,6.8,Anthony Mann,10255.0,Approved,7.0,4.0,1961,10,1,0,0,1,1,0,1
4161,"[10752, 18, 36]",The Tragedy of Macbeth,/zghViMv9tpKJEfLIxDevI2x7bKd.jpg,11316,1.364087,"scotland,ambush,showdown,queen,kingdom,murder,battlefield,tragedy,violence,combat,guilt,throne,sword duel,warrior,shakespeare play",61,7.0,Roman Polanski,10193.0,R,5.0,1.0,1971,10,0,0,0,0,1,0,1
5387,"[18, 36]",Shake Hands With the Devil,/o2NBY3deN6NIBCIbp7jMZnjlhAN.jpg,30527,1.245496,"kigali,genocide in ruanda,united nations,denunciation",10,6.9,Roger Spottiswoode,2806.0,NC-16,2.0,7.0,2004,1,0,0,0,0,1,0,1
6305,"[18, 36]",Age of Uprising: The Legend of Michael Kohlhaas,/max3zwNzfDJGBndxdSKnp1rmCtX.jpg,186971,1.232407,"sword,historian,siglo xvi",50,6.1,Arnaud des Pallières,6198.0,15,13.0,1.0,2013,8,0,0,0,0,1,0,1
2769,"[10752, 18, 36]",Julius Caesar,/qxNnCRDsHqOGOp4Ji8ns7qIFqDj.jpg,34469,1.614162,"roman empire,ancient rome,biography,history",6,4.6,Uli Edel,2187.0,12,15.0,9.0,2002,12,0,0,0,0,1,0,1
5776,"[28, 10752, 53]",The IRA Informant,/xRTDQK1zC9POhc1QV4PVe2cmp1P.jpg,38275,1.213555,"based on novel,independent film,irish republican army,terrorism",3,6.8,Jim McBride,529.0,16,3.0,4.0,1997,3,0,0,0,1,1,0,1
1777,"[18, 36, 53]",Anonymous,/tuAI9fT8AzakI5w4V1KZyUEvuDW.jpg,61891,1.862544,"shakespeare,anonymity,poet,play,political,duringcreditsstinger,false history",242,6.3,Roland Emmerich,35487.0,12A,36.0,10.0,2011,10,0,0,0,0,1,0,1
2767,"[12, 28, 37, 10752]",The Horse Soldiers,/zur451GDYnNe9SDbTNb37jgjSh.jpg,17664,1.614193,"war hero,cavalry,standoff,confederate",32,6.8,John Ford,7217.0,Approved,12.0,1.0,1959,6,0,0,0,1,1,0,0
450,"[18, 36, 10749]",Cleopatra,/fYrSQZZTymPMOnbfphCTm2V9vJu.jpg,8095,2.951845,"ancient rome,historical figure,cleopatra,julius caesar",103,6.6,Joseph L. Mankiewicz,22925.0,Unrated,11.0,2.0,1963,6,1,0,0,0,1,0,1
5227,"[18, 35, 36, 10751]",Toast,/eagR6QF9YQPf0SbKGC996Sq8ssS.jpg,52850,1.260093,"male nudity,adolescence,nostalgia,autobiography,gay interest,cookies,woman director",55,6.2,S.J. Clarkson,7410.0,AL,2.0,2.0,2010,12,0,1,1,0,1,0,1
5713,"[18, 36]",The Nativity Story,/ww7dGoQimsaFtX9Z0ZlbnxZ6ueM.jpg,2447,1.217086,"jesus christ,bible,three kings,archangel gabriel,christian,blessed hope,wise men,woman director",23,6.5,Catherine Hardwicke,8516.0,PG,19.0,6.0,2006,12,0,0,0,0,1,0,1
2117,"[10749, 18, 36, 10752, 10402]",Joyeux Noël,/22SsQo26g7cEvhoViJjrmJbtUDq.jpg,11661,1.767174,"holiday,world war i,hostility,singer,singing,christmas",165,7.2,Christian Carion,22825.0,R,7.0,5.0,2005,11,1,0,0,0,1,0,1
2789,"[10752, 28, 53]",The Sea Wolves,/4wv3LpQ14SDnKpFIxMZHn1MWqKv.jpg,19664,1.608555,"ambush,battle,naval,british intelligence",17,5.7,Andrew V. McLaglen,3051.0,PG,8.0,4.0,1980,7,0,0,0,1,1,0,1
2047,"[18, 36]",Denial,/wyWZZEvual4sIsk6caQ8osMurXc.jpg,402298,1.787788,"london england,holocaust,court case,historian,biography,based on true story,new yorker,based on book,reference to heinrich himmler,year 2000",66,6.3,Mick Jackson,6743.0,12A,1.0,2.0,2016,9,0,0,0,0,1,0,1
1611,"[18, 36]",Reds,/5GMPURI5crYPsgS3Gy8Gz9Zh063.jpg,18254,1.915379,"journalist,russian revolution 1917",56,7.1,Warren Beatty,17064.0,PG,6.0,4.0,1981,12,0,0,0,0,1,0,1
3712,"[18, 10752]",The Big Red One,/gjBEpIv2mC8HEP7tC7hcNuJSbBU.jpg,16121,1.449957,"africa,sicily,concentration camp,omaha beach,d-day,sergeant",60,6.9,Samuel Fuller,15980.0,PG,2.0,3.0,1980,5,0,0,0,0,1,0,1
813,"[28, 10752]",USS Indianapolis: Men of Courage,/kLzOqLE3JyarkaRrtlDBLt8Orlx.jpg,340945,2.564513,"world war ii,based on true story,1940s",55,5.6,Mario Van Peebles,4475.0,15,19.0,4.0,2016,9,0,0,0,1,1,0,0
1907,"[35, 10752]",Renaissance Man,/uaiykEOEFs91WclowDhsVYNdGfX.jpg,11858,1.825872,"vietnam veteran,commercial,advertising expert,kaserne,stau,soldier,unemployment,woman director,teachers and students",60,5.7,Penny Marshall,14300.0,12,3.0,3.0,1994,6,0,0,1,0,1,0,0
2543,"[28, 12, 18, 36]",Lions for Lambs,/iLuo4swOCHF2a8BlaxXZGdqETUs.jpg,4515,1.661918,"journalist,terrorist,war against terror,externally controlled action,manipulation,propaganda,manipulation of the media,future,afghanistan,political negotiations,war,past,war in afghanistan",168,6.0,Robert Redford,42259.0,15,11.0,19.0,2007,10,0,0,0,1,1,0,1
5123,"[18, 36, 10749, 10752]",Charlotte Gray,/aAeHRzVzpQkhUvYsRLOTApuI4HD.jpg,12660,1.268099,"france,resistance,loss of lover,world war ii,nazis,escape,woman director",21,5.7,Gillian Armstrong,9280.0,15,27.0,12.0,2001,12,1,0,0,0,1,0,1
5643,"[18, 36]",Cromwell,/4sxjpHqxSKijc64KsEVsBBZnw4p.jpg,31675,1.222614,"england,civil war",20,6.5,Ken Hughes,3755.0,G,3.0,1.0,1970,9,0,0,0,0,1,0,1
566,"[28, 18, 53, 10752]",U-571,/6zdPIbSF9vxCBZpntNvishPo5ol.jpg,3536,2.814877,"submarine,world war ii,north atlantic,mission",282,6.1,Jonathan Mostow,67507.0,12,26.0,28.0,2000,4,0,0,0,1,1,0,1
1213,"[18, 36, 10752]",A Bridge Too Far,/ormdFwSHGVgsWdrzP5pRPaA6nme.jpg,5902,2.063459,"netherlands,world war ii,panzer,british soldier",165,6.9,Richard Attenborough,41966.0,PG,32.0,6.0,1977,6,0,0,0,0,1,0,1
4867,"[10752, 18, 10749]",Ship of Fools,/59GZljqMj9ivDIBGy08cAVk0orU.jpg,30080,1.287864,oscar award,14,5.5,Stanley Kramer,3954.0,A,2.0,1.0,1965,7,1,0,0,0,1,0,1
4173,"[28, 12, 18, 10769, 36, 10749]",Jodhaa Akbar,/fi2aEp8RpVoh4jYRsOUcTRinYNd.jpg,14073,1.362004,"wife husband relationship,emperor,hindu,marriage crisis,epic,sword fight,character name in title,domineering mother,mughal empire,rajput princess,marriage of alliance,love after marriage,hindu muslim conflict",60,7.7,Ashutosh Gowariker,22272.0,PG,1.0,1.0,2008,2,1,0,0,1,1,0,1
1334,"[12, 18, 36]",The Physician,/zOnuvmY4vuabnkEZwQAXvErIaTE.jpg,169881,2.012272,"medicine,sandstorm,army,doctor,orphan,medieval,zealot,black death",300,7.2,Philipp Stölzl,28056.0,15,44.0,6.0,2013,12,0,0,0,1,1,0,1
1312,"[18, 28, 10752]",Too Late the Hero,/fS1qQDdKME8iHIOn2WOTYZsRRR9.jpg,31935,2.019706,"japanese,world war ii,british army,philippines,jungle,infantry,pacific island",17,6.4,Robert Aldrich,2648.0,GP,4.0,1.0,1970,5,0,0,0,1,1,0,1
4520,"[28, 12, 10752, 53]",Force 10 from Navarone,/hcvhw7ev8uxtMCtaXG8iWesZ2fw.jpg,17339,1.320911,"gun,traitor,nazis,bridge,major,colonel,blood,sergeant,battle,partisan,woman,task force,keith mallory",75,6.4,Guy Hamilton,14008.0,PG,12.0,6.0,1978,11,0,0,0,1,1,0,1
6191,"[28, 18, 10769, 10749, 10752]",Lakshya,/i70WsrrHaNXU9wii0OdgHxYmbrh.jpg,21175,1.245595,"terrorist,army,spoiled child,rescue team,discipline,awol,military academy,spoiled son,chance meeting,crawling on hands and knees,pakistan vs india,crawling through mud,following dream,domineering father",22,6.7,Farhan Akhtar,13865.0,PG,3.0,2.0,2004,6,1,0,0,1,1,0,1
5329,"[10752, 18, 28, 12, 36]",The Pacific,/xV7FKNqOwnO3aJSiRM8WCrwdRS8.jpg,189197,1.251895,"world war ii,mini-series,hbo",266,7.8,Jeremy Podeswa,73913.0,15,45.0,59.0,2010,5,0,0,0,1,1,0,1
1373,"[10752, 18, 9648, 10749]",A Very Long Engagement,/jtE7Xrj8KKnhGI3p2yCgwrtUCnd.jpg,2841,2.003654,"paris,prostitute,loss of lover,amnesia,bodily disabled person,world war i,wheelchair,brittany,lighthouse,verdun,lighthouse keeper   ,teenage crush,disappearance,soldier,illegal prostitution,private detective,missing person,polio,trenches",281,7.0,Jean-Pierre Jeunet,64366.0,15,25.0,12.0,2004,10,1,0,0,0,1,0,1
1544,"[18, 36, 10749]",Memoirs of a Geisha,/rhqL5iuhfwtDnpwMYAY2iuNZbxo.jpg,1904,1.941265,"japan,prostitute,sister sister relationship,brothel,world war ii,geisha",529,7.2,Rob Marshall,122701.0,12A,29.0,10.0,2005,12,1,0,0,0,1,0,1
3076,"[18, 28, 36, 53]",War of the Arrows,/f1xAZmJVN27rz2xHkiz2aLylINQ.jpg,79224,1.553337,"arrow,archery",54,6.8,Han-min Kim,9022.0,15,13.0,2.0,2011,8,0,0,0,1,1,0,1
1280,"[28, 35, 10752]",Hot Shots! Part Deux,/3vILyxwmL4hcqiik638l8lL2d4h.jpg,9255,2.034563,"swordplay,secret agent,liberation of hostage,saddam hussein,parody,iraq war",351,6.1,Jim Abrahams,70288.0,PG,53.0,13.0,1993,5,0,0,1,1,1,0,0
4865,"[18, 36]",King Naresuan,/69qqI3ORq42kM1hEp0jfti7oiZe.jpg,24474,1.28799,"historical figure,period drama",3,5.2,Chatrichalerm Yukol,482.0,16,13.0,1.0,2007,1,0,0,0,0,1,0,1
5869,"[12, 18, 36]",Passage to Marseille,/aXSyIXD34vnrA8IxpuKjUGVjnTX.jpg,18229,1.208626,"england,escape,devil's island",10,6.5,Michael Curtiz,2961.0,TV-PG,2.0,7.0,1944,2,0,0,0,1,1,0,1
5308,"[35, 36]",Delusions of Grandeur,/79tooT9hI4NnHexmf94AVdKb3AX.jpg,14257,1.253862,"spain,queen,giftmord,royalty",58,7.5,Gérard Oury,4865.0,PG,1.0,5.0,1971,4,0,0,1,0,1,0,0
167,"[28, 12, 18, 36]",Ben-Hur,/syPMBvvZsADTTRu3UKuxO1Wflq.jpg,665,3.476426,"roman,prince,chariot race,jerusalem,governor,politics,epic,friends,revenge,jewish,galley,galley slave",502,7.4,William Wyler,172151.0,G,17.0,3.0,1959,12,0,0,0,1,1,0,1
4919,"[10752, 18, 28, 10769]",Von Richthofen and Brown,/d691rGgc46Ac7JdaxmQ8Sp7e9DP.jpg,84285,1.2844,"world war i,aerial combat,fighter plane",4,6.5,Roger Corman,780.0,PG-13,4.0,3.0,1971,6,0,0,0,1,1,0,1
938,"[18, 36, 10752]",Hotel Rwanda,/ux6TRpqIOv6h8VJAiDVQBy2LBBH.jpg,205,2.179036,"rwanda,refugee,refugee camp,militia,murder,slaughter,dead body,atrocity,african,cruelty,violence,united nations,genocide in rwanda,death",659,7.4,Terry George,278694.0,12,1.0,2.0,2004,9,0,0,0,0,1,0,1
1745,"[18, 36, 10770]",All the Way,/eeIYbMTdvDttB1trnPBbRo8jDPx.jpg,347123,1.871505,"u.s. president,biography,politics,historical drama,1960s",66,6.7,Jay Roach,9234.0,NC16,10.0,1.0,2016,5,0,0,0,0,1,0,1
2644,"[12, 18, 36, 10752]",Zulu Dawn,/o9s0BcPYzn8b19RZOgzpWHV9jjL.jpg,18061,1.640232,"victory,battlefield,battle,stabbed in the stomach,death,colonialism,spear throwing,surrounded,standoff,mortar,zulu,tribal warfare,army life,hit with a rifle",25,5.7,Douglas Hickox,5162.0,PG,7.0,1.0,1979,5,0,0,0,1,1,0,1
638,"[28, 12, 18, 10752]",Letters from Iwo Jima,/nWJJqOryTQOmVXvKUkLcEETUHgT.jpg,1251,2.740631,"world war ii,cave,dying and death,pacific theater,japanese army,imperial japan",427,7.2,Clint Eastwood,136412.0,15,32.0,14.0,2006,12,0,0,0,1,1,0,1
3762,"[28, 12, 18, 36]",Bloody Sunday,/duIrD3kRBk47disZvNa37GoEZ3J.jpg,4107,1.444563,"northern ireland,independent film,civil rights",35,7.0,Paul Greengrass,20424.0,15,10.0,1.0,2002,1,0,0,0,1,1,0,1
820,"[12, 18, 36]",Seven Years in Tibet,/cflSeFUVDCf73Tzh5sB204JbQ6j.jpg,978,2.557718,"buddhism,himalaya,austria,mountains,buddhist monk,world war ii,prisoners of war,monsoon,tibet,dalai lama,mountaineer,lhasa,wedding",481,6.9,Jean-Jacques Annaud,100576.0,PG,7.0,7.0,1997,9,0,0,0,1,1,0,1
579,"[18, 53, 36, 10752]",Valkyrie,/ewxjB0ijJsGiXpyVgNP6BeCdKRK.jpg,2253,2.795628,"berlin,suicide,bomb,assassination,resistance,wife husband relationship,world war ii,adolf hitler,plan,friendship,deception,treason,colonel,military officer,plot,german officer,piano wire,medal,violence",949,6.7,Bryan Singer,192287.0,12A,52.0,28.0,2008,12,0,0,0,0,1,0,1
1098,"[18, 53, 10752]",Brothers,/rfLmpW2tzI40g91GiU0WSiMIxox.jpg,7445,2.112609,"brother brother relationship,brother-in-law,loss of husband,war in afghanistan,sister-in-law",502,6.7,Jim Sheridan,92399.0,15,13.0,13.0,2009,1,0,0,0,0,1,0,1
5666,"[28, 12, 18, 36, 10752]",The Charge of the Light Brigade,/cvQLdGm9oSEvdJuCSd0foKEPV4e.jpg,42193,1.220566,"hero,russian,british army,british empire,remake,honor,russian soldier,massacre,political,discipline,hussars,istanbul turkey,british soldier,british history,british colonial,anti war,equestrian,lancer,queen victoria",12,6.1,Tony Richardson,2380.0,PG-13,3.0,3.0,1968,4,0,0,0,1,1,0,1
5220,"[28, 18, 10752]",Merrill's Marauders,/h3GYkbGP1yO35u8mtRvfDiNoEqV.jpg,35392,1.26067,"japan,world war ii,burma,jungle warfare",12,5.3,Samuel Fuller,1602.0,Approved,3.0,1.0,1962,3,0,0,0,1,1,0,1
1485,"[18, 36]",Elizabeth,/y4ynYOy205LorkOIN6hs6DgJ1xa.jpg,4518,1.96168,"duke,historical figure,treason,catholic,protestant",258,7.1,Shekhar Kapur,78626.0,15,24.0,9.0,1998,9,0,0,0,0,1,0,1
2152,"[10752, 12, 18, 10749]",The Four Feathers,/v6fx9g41BUh3I2342Owx4thr7Gh.jpg,9093,1.757728,"islam,sex,loyalty,bravery,army,revenge,honor,murder,escape,soldier,battle,church,violence,britain,slave,colonialism,military,imperialism",117,6.4,Shekhar Kapur,29020.0,PG-13,42.0,32.0,2002,9,1,0,0,1,1,0,1
5295,"[18, 36, 10770]",Prayers for Bobby,/zQGYwsdvabI8uhpyG9S1Hh0qUFr.jpg,21634,1.255534,"gay relationship,religion",72,7.4,Russell Mulcahy,12441.0,15,5.0,3.0,2009,2,0,0,0,0,1,0,1
