genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,month,decade,group5,group4,group7,group6,group1,group3,group2
"[18, 10752]",The Big Red One,/gjBEpIv2mC8HEP7tC7hcNuJSbBU.jpg,16121.0,1.449957,"africa,sicily,concentration camp,omaha beach,d-day,sergeant",60.0,6.9,Samuel Fuller,15980.0,PG,2.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 10751, 36, 10752]",Memorial Day,/4eRiRft3FruMU07ZdxLNnvAk8Gc.jpg,105945.0,1.518813,"military weapons,warbird,insurgent,army national guard,shrapnel,war souvenir,1940s",14.0,5.6,Samuel Fischer,1870.0,15,6.0,4.0,6.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
"[10752, 18, 53, 80, 28]",Who'll Stop the Rain,/AexCYBIfZnPonWBwKREoauPzXEm.jpg,31941.0,1.273824,"vietnam veteran,based on novel,heroin,vietnam,vietnam war,chase,drug smuggling,drug trade,machine gun",8.0,5.9,Karel Reisz,1908.0,R,3.0,2.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36]",Shake Hands With the Devil,/o2NBY3deN6NIBCIbp7jMZnjlhAN.jpg,30527.0,1.245496,"kigali,genocide in ruanda,united nations,denunciation",10.0,6.9,Roger Spottiswoode,2806.0,15,2.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[12, 18, 36]",The Physician,/zOnuvmY4vuabnkEZwQAXvErIaTE.jpg,169881.0,2.012272,"medicine,sandstorm,army,doctor,orphan,medieval,zealot,black death",300.0,7.2,Philipp Stölzl,28056.0,15,44.0,6.0,12.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[35, 18, 10752]","Good Morning, Vietnam",/23u0uzEZkqRIFpVExUwkFnOgLMT.jpg,801.0,1.541273,"rock and roll,radio station,war crimes,entertainer,explosive,cynic,radio,vietnam war,vietcong,gi,u.s. air force,dying and death,radio presenter,humor,saigon,provocation,right and justice",481.0,7.0,Barry Levinson,103885.0,R,2.0,1.0,12.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"[18, 36, 10752]",All Quiet on the Western Front,/oFVbYL3EL1N2uJWjFihSJTiC6pP.jpg,10912.0,1.481804,"germany,france,world war i,westfront,soldier,classmate",22.0,6.3,Delbert Mann,6084.0,Unrated,2.0,1.0,11.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 53, 10752]",Brothers,/rfLmpW2tzI40g91GiU0WSiMIxox.jpg,7445.0,2.112609,"brother brother relationship,brother-in-law,loss of husband,war in afghanistan,sister-in-law",502.0,6.7,Jim Sheridan,92399.0,15,13.0,13.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 53, 10752, 36]",Female Agents,/lm6h5DhgzGApQj8c78fsrvOByf8.jpg,8266.0,1.645207,"london england,resistance,world war ii,normandy,loss of husband,d-day,commando",45.0,6.8,Jean-Paul Salomé,6038.0,15,12.0,5.0,2.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
[10752],Enemy at the Gates,/dOWSbEn3ucyoiBE9IgFWAo1O7Sg.jpg,853.0,3.093464,"winter,sniper,world war ii,stalingrad",789.0,7.1,Jean-Jacques Annaud,199120.0,15,30.0,46.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"[28, 10752, 878]",Soldier,/lpByPXb2xJvsmeEBxO9YPADLLdi.jpg,9425.0,1.843517,"space marine,dystopia,alien planet,genetic engineering",169.0,6.0,Paul W.S. Anderson,45354.0,18,87.0,25.0,10.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[12, 18, 36, 10752]",Napoleon,/mjXnciYFw409euWd0707SS2ri4A.jpg,69715.0,1.217371,"war,history,napoleon bonaparte",12.0,6.6,Yves Simoneau,3403.0,12,19.0,15.0,10.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 12, 36]",The Way Back,/5lPRuICgmMmdrBr6qMNl80psEGo.jpg,49009.0,1.802112,"escape,india,gulag,american,thug,based on memoir",354.0,6.8,Peter Weir,92063.0,12,21.0,20.0,9.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 18, 10749]",The Year of Living Dangerously,/3fBuFmNLTDKuL3QOlgeIvLdekJn.jpg,11541.0,1.302222,"civil war,embassy,indonesia,falling in love",67.0,6.8,Peter Weir,16125.0,PG,1.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 53, 9648, 10752]",Courage Under Fire,/lPAzGRgc2afaGsYwFX7Iez8gzmq.jpg,10684.0,2.077339,"gulf war,pilot,u.s. army,praise,rescue mission,dead soldier,tank,medal",184.0,6.1,Edward Zwick,41993.0,15,12.0,26.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 12, 53, 10752]",Rambo III,/oCD41FfUs1OMCdPaf5EcJ6dxxMW.jpg,1370.0,2.738393,"competition,submachine gun,soviet union,liberation,russian,soviet troops,thailand,freedom fighter,afghanistan,war on freedom,machinegun,mujahid",537.0,5.6,Peter MacDonald,96735.0,R,62.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36, 53]",11.22.63,/5EJGeeuPy19EGDy8HErpbHba0yq.jpg,347938.0,1.854797,"horror,history,murder,mini-series,love sickness,time traveler,jfk assassination",129.0,8.0,James Strong,44436.0,15,28.0,7.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[53, 28, 10752]",The Train,/xe5u9tT57K7kTtOnpeAZjDf1Q8D.jpg,3482.0,1.493377,"paris,france,world war ii,nazis,hijacking of train,artwork,train ride,painting,french resistance,train crash,nazi germany,art thief,art theft",58.0,7.1,John Frankenheimer,10755.0,Unrated,1.0,1.0,9.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 18, 36, 53]",Free State of Jones,/sxutq7sXcaMy8b4OguaWZwWrchM.jpg,316152.0,2.540823,"slavery,american civil war",309.0,6.6,Gary Ross,28492.0,15,98.0,13.0,6.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36]",Miracle,/c9b4efQsCvTAdJAnCMdKx5eoUCc.jpg,14292.0,1.620582,"olympic games,sport,hockey,milwaukee wisconsin,st. paul minnesota,gas rationing,lake placid new york,aftercreditsstinger,duringcreditsstinger",128.0,7.0,Gavin O'Connor,38158.0,PG,5.0,4.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36, 27]",The Countess,/eNrvOubh1Bvwzq1k5fKPYNIt6ts.jpg,8316.0,1.284366,"hungary,virgin,beauty,dracula,aging,biography,slovakia,baroness,countess,suspense,youth,witchcraft,historically inaccurate,revisionist history,vanity,noblewoman,bloodbath,woman director",33.0,5.4,Julie Delpy,6551.0,Unrated,3.0,6.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36]",Salvador (Puig Antich),/yHVHgyT5YfOHmDmgyL9R3Vc99pR.jpg,1896.0,1.385975,"barcelona spain,prison,father son relationship,brother sister relationship,1970s,underground,demonstration,death penalty,totalitarian regime,political activism,siblings,zeitgeist unknown,anarchist,toulouse,franco regime,garotte,history,shootout,bullet wound,anarchy",13.0,6.3,Manuel Huerga,2745.0,15,17.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 53, 10752]",Lone Survivor,/8ST6iVp3fkUSbUpXRAc2Q96YQRk.jpg,193756.0,3.094015,"war,survival,navy seal,military,dangerous mission",1291.0,7.3,Peter Berg,217267.0,15,32.0,27.0,12.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 10752]",Beasts of No Nation,/geb6DKAnaRf0PFRlqm8i02G6JBv.jpg,283587.0,1.482496,"africa,based on novel,child soldier",384.0,7.6,Cary Joji Fukunaga,49470.0,15,1.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[36, 18, 53]",The Hindenburg,/3HQyhJFs5171W2gDtY3Rdx0KPjd.jpg,17599.0,1.263894,"suspense,airship,disaster,blimp,dirigible",26.0,6.1,Robert Wise,3977.0,PG,31.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36, 10749]",Kama Sutra - A Tale of Love,/4rsoEH2nloFdwfWv6FTRh8E0Kcg.jpg,28005.0,1.719838,"poetry,eroticism,woman director",26.0,5.7,Mira Nair,8588.0,R,3.0,4.0,9.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 36, 10752]",Sands of Iwo Jima,/vhXlPe6M5Oc9C2VYK4OFDJGIHsI.jpg,18712.0,1.239314,"sergeant,iwo jima",25.0,6.3,Allan Dwan,7655.0,PG,3.0,4.0,12.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 12]",Against the Sun,/5QTdkyxsgOw276K87Pt7RhpN2vE.jpg,302828.0,1.209703,"survival,lifeboat,bombardier",46.0,6.4,Brian Falk,3594.0,12,3.0,7.0,11.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[10752, 12, 18, 10749]",The Horseman on the Roof,/uT9rty5z1lyI7C0ScwS7XPX0pZX.jpg,11876.0,1.508863,"italian,new love,provence,horse,exile",22.0,6.5,Jean-Paul Rappeneau,4988.0,15,7.0,2.0,9.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
"[53, 28, 10752]",The Train,/xe5u9tT57K7kTtOnpeAZjDf1Q8D.jpg,3482.0,1.493377,"paris,france,world war ii,nazis,hijacking of train,artwork,train ride,painting,french resistance,train crash,nazi germany,art thief,art theft",58.0,7.1,John Frankenheimer,10755.0,Unrated,1.0,1.0,9.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 18, 10752]",Hell Is for Heroes,/5P8qQm2Wi8NJVweWWZheqykAe7k.jpg,32041.0,1.265162,"germany,france,europe,world war ii,u.s. army,nazi germany,infantry",27.0,6.3,Don Siegel,5270.0,PG,8.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[35, 18, 36, 10749]",The Importance of Being Earnest,/hyyyidVBLFZCBPWfMTTiYm7SNGf.jpg,9026.0,1.342758,"new love,country estate,country house,false identity,beguilement,relatives,victorian england,pleasure",96.0,6.8,Oliver Parker,19561.0,U,5.0,3.0,5.0,9.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
"[10770, 18, 36, 10752]",The Tuskegee Airmen,/r0WGtjLLrPPtyteWHFKKnjTM4id.jpg,31894.0,1.209052,"fighter pilot,training,aviation,african american",21.0,6.0,Robert Markowitz,4350.0,15,23.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36]",W.,/upFQuRzN23kLvzO1brSFClLqZvV.jpg,10523.0,1.699749,"usa,white house,u.s. president,george w. bush,president,iraq war",123.0,6.1,Oliver Stone,41941.0,15,4.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 28, 36, 53]",War of the Arrows,/f1xAZmJVN27rz2xHkiz2aLylINQ.jpg,79224.0,1.553337,"arrow,archery",54.0,6.8,Han-min Kim,9022.0,15,13.0,2.0,8.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 10752]",Stop-Loss,/k6JVbZ1RWswGHkt5sRcT9wUVUbj.jpg,8988.0,1.499944,"post traumatic stress  disorder,iraq war veteran,u.s. soldier,woman director",66.0,6.1,Kimberly Peirce,18155.0,15,43.0,12.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 12, 10752]",Missing in Action 2: The Beginning,/fXCXuj3zaigyGTo8oXP82M5ykf9.jpg,12764.0,1.568763,"prisoners of war,liberation,vietnam war,vietcong,death of a friend,revenge,escape,shootout,torture",52.0,5.1,Lance Hool,5982.0,Unrated,9.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[18, 36]",Creation,/oojdSlYwmOHK2rkx6RkKoVK61t1.jpg,30431.0,1.39979,"biography,evolution,charles darwin",53.0,6.5,Jon Amiel,12035.0,PG,2.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 10752, 53]",The IRA Informant,/xRTDQK1zC9POhc1QV4PVe2cmp1P.jpg,38275.0,1.213555,"based on novel,independent film,irish republican army,terrorism",3.0,6.8,Jim McBride,529.0,15,3.0,4.0,3.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36, 10752]",Emperor,/vj7WGoWIfbpZ0g5cVvHQcsgXb83.jpg,127372.0,1.396362,"atomic bomb,emperor,japanese surrender,u.s. military",86.0,6.0,Peter Webber,10911.0,12,8.0,2.0,9.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36]",Elizabeth,/y4ynYOy205LorkOIN6hs6DgJ1xa.jpg,4518.0,1.96168,"duke,historical figure,treason,catholic,protestant",258.0,7.1,Shekhar Kapur,78626.0,15,24.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36, 53]",A Field in England,/rMe6ofbSzuhaxMebadufN1WbQOI.jpg,179111.0,1.506762,"civil war,madness,ghost",60.0,6.4,Ben Wheatley,7674.0,15,1.0,9.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 12, 18, 36]",Mountains of the Moon,/rIAr3Q6XqAvl7Aj2wpiKKSmWrt6.jpg,33796.0,1.371317,"africa,river,expedition,nile,british empire,exploration",10.0,6.5,Bob Rafelson,2867.0,15,1.0,3.0,2.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36, 10749]",The Girl King,/eb5ZOCpGj7PbTnJweuiqHixPPtD.jpg,329829.0,1.454812,"gay,sweden,queen,banquet,based on true story,lesbian sex,lesbian interest,17th century",25.0,6.3,Mika Kaurismäki,1867.0,15,3.0,4.0,12.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[10752, 18, 36, 28, 10749]",Henry V,/9k34jK0UlAqcbPCgY3Ny7CMwXZL.jpg,10705.0,1.338448,"shakespeare,hero,kingdom,war,based on play,gritty,medieval,king of england",53.0,7.2,Kenneth Branagh,24206.0,12,5.0,7.0,10.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 80, 18, 36, 53]",The Baader Meinhof Complex,/t8bJZp7eEVUu6NPzkTj2ge7AjPN.jpg,6968.0,1.824042,"terror,raf,1970s",131.0,7.0,Uli Edel,30826.0,18,11.0,10.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 10749, 10752]",Hanover Street,/weYgh4BYe9toJYbU7yxAdss36fU.jpg,26659.0,1.469306,"london england,world war ii,secret mission,bomber pilot",15.0,5.3,Peter Hyams,3748.0,PG,7.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[12, 18, 28, 53, 10752]",The Eagle Has Landed,/o22XW3pFNhUy9jPzBTLipKhUg5t.jpg,11372.0,1.337471,"england,world war ii,nazis,adolf hitler,winston churchill,benito mussolini,nazi germany",58.0,6.3,John Sturges,14878.0,PG,21.0,2.0,12.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10749, 18, 36, 10752, 10402]",Joyeux Noël,/22SsQo26g7cEvhoViJjrmJbtUDq.jpg,11661.0,1.767174,"holiday,world war i,hostility,singer,singing,christmas",165.0,7.2,Christian Carion,22825.0,R,7.0,5.0,11.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
[36],Mongol: The Rise of Genghis Khan,/8dlyyuwSJtS0VOLM9xi7SA7xbfU.jpg,12246.0,1.790399,"mongolia,genghis khan",131.0,6.5,Sergei Bodrov,38797.0,15,32.0,10.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"[18, 36]",The Greatest Story Ever Told,/t9fuja3D9miQU9lXJlmvlINn5kZ.jpg,2428.0,1.32946,"jesus christ,biography,epic",29.0,6.4,George Stevens,6792.0,U,12.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[37, 12, 18, 28, 35, 10752]",The General,/hjK9y09NjHOqAaz6PfOmzxU1qCT.jpg,961.0,1.99578,"spy,southern u.s.,general,fiancé,cannon,bridge,engineer,army,attack,train,girl,behind enemy lines",185.0,7.9,Clyde Bruckman,57321.0,PG,2.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
"[28, 36, 10752]",We Were Soldiers,/kjG02l5Nqcgd3ZOb7aMBb9CIIIi.jpg,10590.0,2.53235,"vietnam veteran,missile,vietnam war,army,major,based on true story,steel helmet,soldier,explosion,battle,bayonet,death,vietnamese",431.0,6.7,Randall Wallace,108496.0,15,66.0,30.0,3.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[36, 18]",Ghosts of Mississippi,/eG4VUHBAfukZ5uc7MLxa6xBWg0e.jpg,31908.0,1.262509,"assassin,widow,trial,civil rights,activist",34.0,6.1,Rob Reiner,8815.0,15,3.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 35, 36, 10751]",Toast,/eagR6QF9YQPf0SbKGC996Sq8ssS.jpg,52850.0,1.260093,"male nudity,adolescence,nostalgia,autobiography,gay interest,cookies,woman director",55.0,6.2,S.J. Clarkson,7410.0,U,2.0,2.0,12.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
"[12, 18, 36, 10752]",Zulu Dawn,/o9s0BcPYzn8b19RZOgzpWHV9jjL.jpg,18061.0,1.640232,"victory,battlefield,battle,stabbed in the stomach,death,colonialism,spear throwing,surrounded,standoff,mortar,zulu,tribal warfare,army life,hit with a rifle",25.0,5.7,Douglas Hickox,5162.0,PG,7.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 28, 53, 878]",Red Dawn,/tNkIfqiuWFYCUIiyVblar8rB1GV.jpg,60747.0,1.719331,"brother brother relationship,invasion,remake,guerrilla warfare,north korean",485.0,5.2,Dan Bradley,64311.0,12,111.0,21.0,11.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 12, 18, 10749]",The Four Feathers,/v6fx9g41BUh3I2342Owx4thr7Gh.jpg,9093.0,1.757728,"islam,sex,loyalty,bravery,army,revenge,honor,murder,escape,soldier,battle,church,violence,britain,slave,colonialism,military,imperialism",117.0,6.4,Shekhar Kapur,29020.0,12,42.0,32.0,9.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 35, 18, 36]",To End All Wars,/r7MNAYQFSIJT7LjQxq27U1IHOoS.jpg,1783.0,1.300893,"japan,scotland,traitor,freight train,railway car,teacher,jungle,corporal punishment,bushido",29.0,6.6,David L. Cunningham,9071.0,R,2.0,5.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
"[53, 28, 18, 10752]",'71,/b8dmfG84peFdouN2N8wOsiI9WHt.jpg,252178.0,1.651199,"riot,war,british,survival,soldier,ira,explosion,violence,ireland,combat,belfast,streets,abandoned",340.0,6.7,Yann Demange,38701.0,15,14.0,8.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10752, 18, 10749]",Ship of Fools,/59GZljqMj9ivDIBGy08cAVk0orU.jpg,30080.0,1.287864,oscar award,14.0,5.5,Stanley Kramer,3954.0,U,2.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[10770, 18, 36, 10752]",The Tuskegee Airmen,/r0WGtjLLrPPtyteWHFKKnjTM4id.jpg,31894.0,1.209052,"fighter pilot,training,aviation,african american",21.0,6.0,Robert Markowitz,4350.0,15,23.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 10751, 36, 10752]",Memorial Day,/4eRiRft3FruMU07ZdxLNnvAk8Gc.jpg,105945.0,1.518813,"military weapons,warbird,insurgent,army national guard,shrapnel,war souvenir,1940s",14.0,5.6,Samuel Fischer,1870.0,15,6.0,4.0,6.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
"[18, 36, 10752]",The Flowers of War,/s9Lgt28YhHIVllsF3N1FxwNuGre.jpg,76758.0,1.541161,"forced prostitution,child rape",149.0,7.0,Yimou Zhang,40751.0,15,2.0,8.0,12.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36, 53]",Titus,/bwYfhs5A2Zgg2f1BNHxCjGJXRnI.jpg,12524.0,1.371334,"rome,loss of son,repayment,battle for power,commander,shakespeare adaptation,woman director",64.0,6.4,Julie Taymor,17746.0,18,3.0,6.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 10752]",Jarhead 3: The Siege,/dMSGHERrKfbKqRwhQNb2oqYJvO6.jpg,378385.0,1.487728,"war,u.s. marine corps,jarheads",33.0,5.2,William Kaufman,1549.0,15,14.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36]",The Whore,/3GxoS44F8aeWbQVCsGHHhkxRV8E.jpg,46873.0,1.298284,"alexandra neldel,wanderhure",7.0,5.8,Hansjörg Thurn,623.0,12,3.0,2.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 53, 10752]",Lone Survivor,/8ST6iVp3fkUSbUpXRAc2Q96YQRk.jpg,193756.0,3.094015,"war,survival,navy seal,military,dangerous mission",1291.0,7.3,Peter Berg,217267.0,15,32.0,27.0,12.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[36, 18, 53]",The Hindenburg,/3HQyhJFs5171W2gDtY3Rdx0KPjd.jpg,17599.0,1.263894,"suspense,airship,disaster,blimp,dirigible",26.0,6.1,Robert Wise,3977.0,PG,31.0,5.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[10752, 35, 18]",Underground,/bnrLsunhGI5FO316sSThtAHikdV.jpg,11902.0,2.045152,"world war ii,lie,cellar,weapon,belgrad,widerstand",116.0,7.3,Emir Kusturica,46346.0,15,7.0,6.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"[18, 10752]",The Duellists,/zoioQnFsfDlZ0rG6jdrdmj6pw9f.jpg,19067.0,1.616681,"fencing,russian front,napoleonic wars,pistol duel,sword duel",63.0,6.9,Ridley Scott,15465.0,PG,1.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 10749, 10752]",Hanover Street,/weYgh4BYe9toJYbU7yxAdss36fU.jpg,26659.0,1.469306,"london england,world war ii,secret mission,bomber pilot",15.0,5.3,Peter Hyams,3748.0,PG,7.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[12, 18, 36]",The Lost City of Z,/ik3ebv7J18fs6cHkmu91oxz7EGt.jpg,314095.0,3.467659,"based on novel,biography,explorer,journey",49.0,5.8,James Gray,2283.0,15,9.0,11.0,3.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[18, 36]",Barbarossa,/1vZZDwcJEYzJ1hm7ONbXuJplhDm.jpg,45559.0,1.215018,"italy,emperor,12th century",6.0,5.1,Renzo Martinelli,1079.0,18,37.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 10749, 10752]",Barry Lyndon,/cGr3Psreme0J3OaM1ZOEngfw2BR.jpg,3175.0,2.607466,"palace,british army,fencing,epic,debt,ireland,british soldier,seven years war,nobility,prussia",382.0,7.6,Stanley Kubrick,108422.0,PG,1.0,1.0,12.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36, 10749]",Elizabeth: The Golden Age,/kER0eNIgnZ9rlvrk5f2syGWaknK.jpg,4517.0,1.66029,"england,assassination,spain,virgin,colony,governance,queen elizabeth i,religious war,tudors,execution,middle ages,catholicism,sea battle",223.0,6.6,Shekhar Kapur,56845.0,12,29.0,14.0,9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[10752, 18, 28, 12, 36]",The Pacific,/xV7FKNqOwnO3aJSiRM8WCrwdRS8.jpg,189197.0,1.251895,"world war ii,mini-series,hbo",266.0,7.8,Jeremy Podeswa,73913.0,15,45.0,59.0,5.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[28, 18, 10769, 10749, 10752]",Lakshya,/i70WsrrHaNXU9wii0OdgHxYmbrh.jpg,21175.0,1.245595,"terrorist,army,spoiled child,rescue team,discipline,awol,military academy,spoiled son,chance meeting,crawling on hands and knees,pakistan vs india,crawling through mud,following dream,domineering father",22.0,6.7,Farhan Akhtar,13865.0,PG,3.0,2.0,6.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
"[12, 18, 28, 10752]",Conquest 1453,/jbyf6DbBucwCgHXlAaA7mX4KdSs.jpg,89584.0,1.240955,"arena,sultan,prophet,istanbul turkey,byzantium,conquest",43.0,6.6,Faruk Aksoy,51425.0,15,10.0,4.0,2.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[10770, 18, 36]",Into the Storm,/k1X8aTFPEoVrUEvSWCTBPFUR9PY.jpg,36465.0,1.869617,"england,world war ii,prime minister,political negotiations",17.0,5.9,Thaddeus O'Sullivan,3465.0,PG,2.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
"[28, 18, 53, 10752]",13 Hours: The Secret Soldiers of Benghazi,/m4ZfuML89Rq8gbRGdm9ncSibjlx.jpg,300671.0,3.70375,"based on novel,assault rifle,libya,based on true story,heroism,explosion,american abroad,death,2010s",725.0,7.0,Michael Bay,74711.0,15,43.0,41.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[12, 18, 28, 36, 10752]",Where Eagles Dare,/70lTWYeTtQfQ9HVKE12ZS7r89jM.jpg,11046.0,1.988751,"germany,world war ii,liberation of prisoners,alps",180.0,7.3,Brian G. Hutton,42282.0,15,36.0,2.0,12.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
"[35, 18, 36]",Ed Wood,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,522.0,2.782334,"individual,taxi,transsexuality,travestie,fortune teller,film business,film making,film producer,vororte,film maker,boxer,film director,oddball,celebrity,morphine,movie studio,los angeles,drug addict,cult director,theremin,handgun,trick or treating,actor",483.0,7.3,Tim Burton,146614.0,15,9.0,8.0,9.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
"[18, 36, 10749, 10752]",Charlotte Gray,/aAeHRzVzpQkhUvYsRLOTApuI4HD.jpg,12660.0,1.268099,"france,resistance,loss of lover,world war ii,nazis,escape,woman director",21.0,5.7,Gillian Armstrong,9280.0,15,27.0,12.0,12.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
"[18, 36, 10752]",Winter in Wartime,/5U48dtSLUTRwg1he8Ggbl67N8wI.jpg,16564.0,1.449639,"netherlands,world war ii",55.0,6.7,Martin Koolhoven,10369.0,12,16.0,21.0,11.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
