tmdb_id,genre_ids,poster_path,title,overview,release_date,popularity,original_title,backdrop_path,keywords,vote_count,video,adult,vote_average,original_language,imdb_id,director,imdb_votes,certificate,num_stunts,num_fx
49849,"[28, 878, 53, 37]",/tXEHvxU315Yu7bEaMMRcpDpW6RI.jpg,Cowboys & Aliens,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival.",2011-07-29,3.85916,Cowboys & Aliens,/gTDwoJBCu7scwYQoykIlLNpkCes.jpg,"robbery,sheriff,arizona,laser,outlaw,ufo,spaceship,alien,escape,gunfight,natives",1678,False,False,5.4,en,409847.0,Jon Favreau,178605.0,12A,96.0,120.0
68726,"[28, 878, 12]",/sCJEwEShZvruTpQ2a4yiX3Q9EyZ.jpg,Pacific Rim,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",2013-07-11,3.854283,Pacific Rim,/iB0RsWVoOXzicPi2Yy5xmTYMbho.jpg,"dystopia,giant robot,giant monster,apocalypse,imax,duringcreditsstinger,3d stereoscopic",4082,False,False,6.7,en,1663662.0,Guillermo del Toro,398029.0,12A,106.0,139.0
414,"[878, 14, 28, 80]",/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,Batman Forever,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",1995-05-31,3.851213,Batman Forever,/gVTTtYgKIBurNvkGiGC6735b8y.jpg,"riddle,dc comics,rose,gotham city,superhero,robin,broken neck,psychologist,violence,criminal,district attorney,millionaire,falling down stairs,tied up,tommy gun,beretta,knocked out,super powers,disfigurement,father figure,partners",1138,False,False,5.2,en,112462.0,Joel Schumacher,198880.0,12,79.0,48.0
298,"[80, 53]",/k7jNRNN9UuUc2VQg21YXYn3JGVY.jpg,Ocean's Thirteen,"Danny Ocean's team of criminals are back and are composing a plan more personal than ever. When ruthless casino owner Willy Bank double-crosses Reuben Tishkoff, causing a heart attack, Danny Ocean vows that him and his team will do anything to bring Willy Bank and everything he's got down. Even if it includes hiring help from one of their own enemies, Terry Benedict.",2007-06-07,3.847773,Ocean's Thirteen,/7ytb78OyijteFpFKKoZsYSvPw2u.jpg,"casino,thief,revenge,heist,las vegas,pretending to be rich,labor strike",1642,False,False,6.5,en,496806.0,Steven Soderbergh,267966.0,PG,42.0,18.0
117,"[80, 18, 36, 53]",/qx4CDBhJDX5LQoVZ8UXPxQy5pt7.jpg,The Untouchables,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone but it's not going to be easy, because Capone has the police in his pocket. Ness meets Jimmy Malone a veteran patrolman and probably the most honorable one in the force. He asks Malone to help him get Capone but Malone warns him that if he goes after Capone, he is going to war.",1987-06-02,3.846202,The Untouchables,/4cJv0cghFaJfepzGdOyqeNaJWYb.jpg,"white suit,al capone,tough cop,treasury agent,untouchable,tax evasion,jury tampering,rule of law,rooftop chase,cutting face while shaving,1930s",1057,False,False,7.6,en,94226.0,Brian De Palma,228266.0,R,24.0,6.0
44264,"[18, 12, 37]",/qc7vaF5fIeTllAykdP3wldlMyRh.jpg,True Grit,"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested.",2010-12-22,3.84172,True Grit,/dWYETYAYNlMROMFLLHqtpAlYWZk.jpg,"loss of father,father murder,texas ranger,alcoholism,betrayal",1356,False,False,7.1,en,1403865.0,Ethan Coen,253407.0,15,30.0,23.0
1635,"[28, 53, 878, 12]",/erprD7GIkvZz2KM4Z35eyTJKZMI.jpg,The Island,"In 2019, Lincoln Six-Echo is a resident of a seemingly Utopian but contained facility. Like all of the inhabitants of this carefully-controlled environment, Lincoln hopes to be chosen to go to the 'The Island' – reportedly the last uncontaminated location on the planet. But Lincoln soon discovers that everything about his existence is a lie. He and all of the other inhabitants of the facility are actually human clones.",2005-07-20,3.838272,The Island,/7gckgf6lmlKsjtkmS8O0oT3iEev.jpg,"clone,transplantation,love of one's life,dystopia,genetics,freedom,escape,cloning,plague",1358,False,False,6.5,en,399201.0,Michael Bay,271121.0,12A,102.0,49.0
64688,"[28, 35, 80]",/mH6xazzfGdszadd1Xy9JgdZYvn1.jpg,21 Jump Street,"In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.",2012-03-12,3.833681,21 Jump Street,/uOpFdld7CIifSEoGuRVgWqaeyFs.jpg,"male friendship,high school,parody,crude humor,based on tv series,undercover cop,buddy comedy,duringcreditsstinger",3385,False,False,6.7,en,1232829.0,Phil Lord,429106.0,15,88.0,12.0
4348,"[18, 10749]",/lAb9l4kgc6QWnHamBzTnskt71A7.jpg,Pride & Prejudice,"Pride &amp; Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and five daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",2005-09-16,3.82618,Pride & Prejudice,/77tdeFCkxL0EV3Hs6DnvQbXTu3P.jpg,"bachelor,prejudice,suitor,georgian,pride,18th century,opposites attract",968,False,False,7.6,en,414387.0,Joe Wright,203602.0,U,1.0,4.0
7131,"[27, 12, 28]",/s2OPT5CZsZBQYAIlO9Mv4AimHvV.jpg,Van Helsing,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,2004-05-05,3.823501,Van Helsing,/xL05gsaqt6p78L5rBC9fDJBRnEy.jpg,"transylvania,vatican,vampire,dracula,bite,frankenstein,werewolf,multiple monsters,vamp,castles,mr. hyde",1201,False,False,5.9,en,338526.0,Stephen Sommers,205683.0,12A,122.0,71.0
792,"[18, 10752, 28]",/sYPOQI57JVNmjiLI3KeZ5KA8O9i.jpg,Platoon,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",1986-12-18,3.81739,Platoon,/ufqPsRItWyFzdFz3MevDkxRF8pT.jpg,"famous score,hero,mine,vietnam war,village,gore,jungle,f word,soldier,battle,combat,1960s",931,False,False,7.4,en,91763.0,Oliver Stone,307803.0,(Banned),8.0,8.0
1018,"[53, 18, 9648]",/fMC8JBWx2VjsJ53JopAcFjqmlYv.jpg,Mulholland Drive,"After a car wreck on the winding Mulholland Drive renders a woman amnesic, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",2001-05-16,3.816992,Mulholland Drive,/ihkQywNs6Si24WssdmT1rNHuAYy.jpg,"schizophrenia,identity,amnesia,loss of sense of reality,suppressed past,trauma,key,bisexuality,hallucination,surreal,job interview,casting,suspense,independent film,lesbian,los angeles",1067,False,False,7.5,en,166924.0,David Lynch,252424.0,15,16.0,5.0
5503,"[12, 28, 53, 80, 9648]",/3gzLGFBoJM1xlNk0Ulzp0cJ6uPp.jpg,The Fugitive,"Dr. Richard Kimble, unjustly accused of murdering his wife, must find the real killer while being the target of a nationwide manhunt.",1993-08-06,3.809424,The Fugitive,/cOUjIHKPcuASbr9qWPo59al4tgP.jpg,"chicago,showdown,undercover,surgeon,death sentence,doomed man,lethal injection,chase,remake,betrayal,on the run,train crash,escape,fugitive,based on tv series,u.s. marshal,doctor,explosion,home invasion,disguise,one armed man,framed for murder,flashback,corrupt cop,manhunt,bus accident,storm drain",992,False,False,7.2,en,106977.0,Andrew Davis,221673.0,15,24.0,10.0
334521,"[28, 35, 80]",/zSVRoZMce3skt6qR6JSD0IXQ8af.jpg,Free Fire,"A crime drama set in 1970s Boston, about a gun sale which goes wrong.",2017-03-31,3.805903,Free Fire,/lPdhR8njOQWT3US0vmpQXVoOHFC.jpg,"boston,gang,shootout,warehouse",26,False,False,5.8,en,4158096.0,Ben Wheatley,3023.0,15,18.0,21.0
60304,"[14, 27, 28]",/3bQHHXuzZDu2Ju3VFjIM72E9TSw.jpg,Hansel & Gretel: Witch Hunters,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",2013-01-17,3.803624,Hansel & Gretel: Witch Hunters,/plssy6J0zmEmodjiyHVtceZB0yQ.jpg,"witch,black magic,steampunk,good vs evil,troll,extreme violence,violence,witchcraft,evil,witch hunt,witch hunter,evil witch,duringcreditsstinger,hansel and gretel,guns,3d",2832,False,False,5.7,en,1428538.0,Tommy Wirkola,167006.0,15,62.0,49.0
1271,"[28, 12, 10752]",/bYR8O1H1ZlME7Dm9ysfTYZnRDpw.jpg,300,"Based on Frank Miller's graphic novel, ""300"" is very loosely based the 480 B.C. Battle of Thermopylae, where the King of Sparta led his army against the advancing Persians; the battle is said to have inspired all of Greece to band together against the Persians, and helped usher in the world's first democracy.",2006-12-09,3.800893,300,/oHOTQkTYgDuoCYMaBEzuB9DqguX.jpg,"evisceration,javelin,shield,army,fall from height,ancient world,s.a.t.,minions",4015,False,False,7.0,en,416449.0,Zack Snyder,633456.0,15,104.0,56.0
1272,"[878, 53]",/upgi8oTlMthM9sweAyBoXqr8doZ.jpg,Sunshine,50 years from now the sun is dying and life on earth is threatened by arctic temperatures. Mankind puts together all its resources and sends a spaceship carrying a huge bomb designed to re-ignite the dying sun.,2007-04-05,3.797396,Sunshine,/vise7XoPrUGV9hmdK8Gt3BWGkym.jpg,"saving the world,bomb,sun,space marine,sunlight,solar energy,space mission,earth,expiration",947,False,False,6.9,en,448134.0,Danny Boyle,198431.0,15,11.0,35.0
453,"[18, 10749]",/4SFqHDZ1NvWdysucWbgnYlobdxC.jpg,A Beautiful Mind,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",2001-12-11,3.796876,A Beautiful Mind,/5YF6MwuuKBRKLUE2dz3wetkgxAE.jpg,"individual,schizophrenia,massachusetts,love of one's life,intelligence,mathematician,market economy,economic theory,princeton university,nobel prize,mathematical theorem,m.i.t.,mathematics,delusion",2292,False,False,7.6,en,268978.0,Ron Howard,655846.0,12,18.0,7.0
644,"[18, 878, 12]",/sbQofoGqJ6AqayGKorNgXjIYEZO.jpg,A.I. Artificial Intelligence,"11-year-old David, the first android with human feelings, is adopted by the Swinton family to test his ability to function. However, before his 'testing' is complete, he leaves on an odyssey to understand the secret to his existence and be more human.",2001-06-29,3.793312,A.I. Artificial Intelligence,/osPj1VwPkoeFtNWjOxuNY71smol.jpg,"ocean,artificial intelligence,prophecy,android,loss of mother,ice,prisoner,extraterrestrial technology,new love,ice age,pinocchio,prosecution,cuddle bear,gigolo,hologram,dystopia,alien,cowardliness,destiny,doppelganger",1511,False,False,6.7,en,212720.0,Steven Spielberg,248941.0,12,37.0,146.0
44833,"[53, 28, 12, 878]",/8R80QyDq7MCuBD8zMsNlminyXxy.jpg,Battleship,"When mankind beams a radio signal into space, a reply comes from ‘Planet G’, in the form of several alien crafts that splash down in the waters off Hawaii. Lieutenant Alex Hopper is a weapons officer assigned to the USS John Paul Jones, part of an international naval coalition which becomes the world's last hope for survival as they engage the hostile alien force of unimaginable strength. While taking on the invaders, Hopper must also try to live up to the potential his brother, and his fiancée's father, Admiral Shane, expect of him.",2012-04-11,3.792955,Battleship,/gK3HCLid5M9AjzcIlKvhXjTHsfb.jpg,"fight,u.s. navy,mind reading,hong kong,soccer,scientist,fictional war,naval,armada,battleship,naval combat,jds myoko,lost communication,taser,buoy,communications expert,joint chiefs of staff,crash landing,jet fighter pilot,navy lieutenant,permission to marry,uss john paul jones,based on board game,aftercreditsstinger,mighty mo,uss missouri",1768,False,False,5.5,en,1440129.0,Peter Berg,209318.0,12A,119.0,60.0
380,[18],/A9XB6BmDlxqag4EFG4aM8R08B5t.jpg,Rain Man,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,1988-12-11,3.787265,Rain Man,/eZ4Aj1O6E95Mk5O9oKKdvfnSWzf.jpg,"individual,mentally disabled,autism,loss of father,yuppie,car dealer,egocentrism,travel,convertible,psychiatrist,duringcreditsstinger,savant",1296,False,False,7.5,en,95953.0,Barry Levinson,399062.0,R,1.0,1.0
10625,[35],/lDlGPZS0UJYKxVlpyff3BMyPc2H.jpg,Mean Girls,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",2004-04-30,3.786872,Mean Girls,/ynzlwnEx4sTb1LlsYxK6HlOMEBC.jpg,"female friendship,high school,fish out of water,best friend,teenager,popularity,gossip,locker,eating,teen comedy,new girl at school",1715,False,False,6.9,en,377092.0,Mark Waters,260532.0,PG-13,21.0,2.0
